CustomerID,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,R_Score,F_Score,M_Score,RFM_Score,Segment,CustomerValue
15488,93,1,91.32000000000001,73,91.32000000000001,2,1,1,211,Lost Customers,Low Value
15489,23,3,1134.28,608,378.0933333333333,4,3,4,434,Potential Loyalists,High Value
15491,95,6,3100.09,1646,516.6816666666667,2,5,5,255,At Risk,High Value
15492,28,2,659.46,483,329.73,4,3,3,433,Potential Loyalists,Medium Value
15493,33,5,1953.41,551,390.682,3,4,4,344,Loyal Customers,High Value
15494,21,2,1280.58,1139,640.29,4,3,4,434,Potential Loyalists,High Value
15497,18,2,1262.2,624,631.1,4,3,4,434,Potential Loyalists,High Value
15498,3,27,13316.4,6105,493.2,5,5,5,555,Champions,Very High Value
15500,8,4,1131.56,572,282.89,5,4,4,544,Champions,High Value
15502,16,12,10384.93,4236,865.4108333333334,4,5,5,455,Champions,Very High Value
15503,363,1,141.04,70,141.04,1,1,1,111,Lost Customers,Low Value
15504,81,1,52.83,33,52.83,2,1,1,211,Lost Customers,Low Value
15505,53,5,3610.96,2390,722.192,3,4,5,345,Loyal Customers,High Value
15506,23,3,972.08,842,324.0266666666667,4,3,4,434,Potential Loyalists,Medium Value
15507,172,1,475.86,160,475.86,2,1,2,212,Lost Customers,Medium Value
15508,189,6,1000.27,440,166.71166666666667,1,5,4,154,At Risk,High Value
15510,331,1,250.0,2,250.0,1,1,2,112,Lost Customers,Low Value
15511,12,5,900.53,269,180.106,5,4,3,543,Loyal Customers,Medium Value
15512,156,2,121.0,68,60.5,2,3,1,231,At Risk,Low Value
15513,33,19,14758.22,5709,776.7484210526316,3,5,5,355,Loyal Customers,Very High Value
15514,12,11,4023.7200000000003,2098,365.7927272727273,5,5,5,555,Champions,High Value
15516,45,3,62.43,27,20.81,3,3,1,331,Regular Customers,Low Value
15517,233,1,267.03000000000003,293,267.03000000000003,1,1,2,112,Lost Customers,Medium Value
15518,64,8,1921.55,1263,240.19375,3,5,4,354,Loyal Customers,High Value
15520,2,1,343.5,314,343.5,5,1,2,512,New Customers,Medium Value
15521,40,8,3000.2,1836,375.025,3,5,5,355,Loyal Customers,High Value
15522,33,2,397.99,572,198.995,3,3,2,332,Regular Customers,Medium Value
15523,84,1,412.01,132,412.01,2,1,2,212,Lost Customers,Medium Value
15524,25,1,440.0,4,440.0,4,1,2,412,New Customers,Medium Value
15525,2,3,734.37,387,244.79,5,3,3,533,Potential Loyalists,Medium Value
15526,33,2,148.44,24,74.22,3,3,1,331,Regular Customers,Low Value
15527,19,8,2428.53,991,303.56625,4,5,5,455,Champions,High Value
15528,254,1,229.32999999999998,123,229.32999999999998,1,1,1,111,Lost Customers,Low Value
15529,23,11,3962.6,3455,360.23636363636365,4,5,5,455,Champions,High Value
15530,22,4,1497.31,938,374.3275,4,4,4,444,Champions,High Value
15531,8,2,1972.39,1085,986.195,5,3,4,534,Potential Loyalists,High Value
15532,25,4,1564.73,515,391.1825,4,4,4,444,Champions,High Value
15533,19,3,807.5699999999999,289,269.19,4,3,3,433,Potential Loyalists,Medium Value
15535,173,4,502.90000000000003,135,125.72500000000001,2,4,3,243,At Risk,Medium Value
15537,163,1,110.92,29,110.92,2,1,1,211,Lost Customers,Low Value
15539,7,1,538.46,410,538.46,5,1,3,513,New Customers,Medium Value
15540,11,1,213.3,200,213.3,5,1,1,511,New Customers,Low Value
15541,114,1,85.13,49,85.13,2,1,1,211,Lost Customers,Low Value
15543,288,1,127.86,86,127.86,1,1,1,111,Lost Customers,Low Value
15544,9,9,3546.71,3109,394.0788888888889,5,5,5,555,Champions,High Value
15545,54,2,288.97,162,144.485,3,3,2,332,Regular Customers,Medium Value
15547,7,14,4910.6,3999,350.75714285714287,5,5,5,555,Champions,High Value
15549,77,3,1681.46,694,560.4866666666667,2,3,4,234,Big Spenders,High Value
15550,4,4,575.63,295,143.9075,5,4,3,543,Loyal Customers,Medium Value
15551,37,1,436.06,218,436.06,3,1,2,312,Regular Customers,Medium Value
15552,217,1,90.12,60,90.12,1,1,1,111,Lost Customers,Low Value
15553,60,1,428.93,449,428.93,3,1,2,312,Regular Customers,Medium Value
15554,278,1,217.2,74,217.2,1,1,1,111,Lost Customers,Low Value
15555,12,16,4794.86,4427,299.67875,5,5,5,555,Champions,High Value
15556,24,1,279.77,236,279.77,4,1,2,412,New Customers,Medium Value
15557,29,1,468.91,213,468.91,4,1,2,412,New Customers,Medium Value
15561,12,4,800.5899999999999,267,200.14749999999998,5,4,3,543,Loyal Customers,Medium Value
15562,352,1,134.55,39,134.55,1,1,1,111,Lost Customers,Low Value
15563,22,4,1400.44,1501,350.11,4,4,4,444,Champions,High Value
15565,50,2,173.16000000000003,60,86.58000000000001,3,3,1,331,Regular Customers,Low Value
15567,19,1,186.01,223,186.01,4,1,1,411,New Customers,Low Value
15568,3,3,758.29,461,252.76333333333332,5,3,3,533,Potential Loyalists,Medium Value
15569,104,5,1375.71,666,275.142,2,4,4,244,At Risk,High Value
15570,7,12,4148.82,2063,345.73499999999996,5,5,5,555,Champions,High Value
15571,12,4,650.4300000000001,264,162.60750000000002,5,4,3,543,Loyal Customers,Medium Value
15572,5,7,2533.42,1213,361.9171428571429,5,5,5,555,Champions,High Value
15573,32,2,591.1899999999999,355,295.59499999999997,4,3,3,433,Potential Loyalists,Medium Value
15574,178,4,675.64,332,168.91,2,4,3,243,At Risk,Medium Value
15576,38,1,921.37,394,921.37,3,1,3,313,Regular Customers,Medium Value
15577,151,3,258.88,89,86.29333333333334,2,3,2,232,At Risk,Medium Value
15578,162,1,127.10000000000001,52,127.10000000000001,2,1,1,211,Lost Customers,Low Value
15579,69,2,327.6,117,163.8,3,3,2,332,Regular Customers,Medium Value
15581,121,13,3675.77,283,282.7515384615385,2,5,5,255,At Risk,High Value
15582,25,3,682.9100000000001,453,227.63666666666668,4,3,3,433,Potential Loyalists,Medium Value
15584,24,4,720.86,313,180.215,4,4,3,443,Loyal Customers,Medium Value
15585,177,1,455.3,320,455.3,2,1,2,212,Lost Customers,Medium Value
15587,50,4,913.6800000000001,312,228.42000000000002,3,4,3,343,Loyal Customers,Medium Value
15589,256,3,478.53000000000003,243,159.51000000000002,1,3,2,132,At Risk,Medium Value
15592,47,1,388.58,354,388.58,3,1,2,312,Regular Customers,Medium Value
15593,71,1,199.8,60,199.8,3,1,1,311,Regular Customers,Low Value
15594,16,5,1771.78,983,354.356,4,4,4,444,Champions,High Value
15596,101,5,1406.59,561,281.318,2,4,4,244,At Risk,High Value
15597,35,1,324.57,279,324.57,3,1,2,312,Regular Customers,Medium Value
15598,53,1,240.68,160,240.68,3,1,1,311,Regular Customers,Low Value
15599,27,2,761.74,718,380.87,4,3,3,433,Potential Loyalists,Medium Value
15601,11,14,6776.56,4983,484.04,5,5,5,555,Champions,Very High Value
15602,8,9,1297.8700000000001,1137,144.20777777777778,5,5,4,554,Champions,High Value
15603,79,1,48.480000000000004,96,48.480000000000004,2,1,1,211,Lost Customers,Low Value
15604,52,1,216.39,159,216.39,3,1,1,311,Regular Customers,Low Value
15605,36,5,1198.23,441,239.64600000000002,3,4,4,344,Loyal Customers,High Value
15606,61,9,2920.16,892,324.4622222222222,3,5,5,355,Loyal Customers,High Value
15607,337,1,104.75999999999999,202,104.75999999999999,1,1,1,111,Lost Customers,Low Value
15608,28,4,1093.68,714,273.42,4,4,4,444,Champions,High Value
15609,184,1,298.48,148,298.48,1,1,2,112,Lost Customers,Medium Value
15610,52,1,112.46000000000001,66,112.46000000000001,3,1,1,311,Regular Customers,Low Value
15611,10,13,1591.45,504,122.41923076923078,5,5,4,554,Champions,High Value
15612,36,2,195.15,52,97.575,3,3,1,331,Regular Customers,Low Value
15615,10,23,10399.74,5508,452.1626086956522,5,5,5,555,Champions,Very High Value
15618,33,4,776.851,454,194.21275,3,4,3,343,Loyal Customers,Medium Value
15619,11,1,336.4,136,336.4,5,1,2,512,New Customers,Medium Value
15620,57,3,1553.18,915,517.7266666666667,3,3,4,334,Big Spenders,High Value
15621,4,4,1293.03,501,323.2575,5,4,4,544,Champions,High Value
15622,43,9,3709.56,1674,412.17333333333335,3,5,5,355,Loyal Customers,High Value
15623,141,1,301.03,125,301.03,2,1,2,212,Lost Customers,Medium Value
15624,117,4,588.13,357,147.0325,2,4,3,243,At Risk,Medium Value
15625,104,4,1534.26,1188,383.565,2,4,4,244,At Risk,High Value
15626,75,2,675.8,766,337.9,2,3,3,233,At Risk,Medium Value
15628,5,9,2870.2400000000002,1894,318.91555555555556,5,5,5,555,Champions,High Value
15630,45,2,1186.35,800,593.175,3,3,4,334,Big Spenders,High Value
15632,16,8,3285.31,2109,410.66375,4,5,5,455,Champions,High Value
15634,17,1,243.55,99,243.55,4,1,1,411,New Customers,Low Value
15636,90,2,724.76,284,362.38,2,3,3,233,At Risk,Medium Value
15637,53,1,223.36,128,223.36,3,1,1,311,Regular Customers,Low Value
15639,134,1,425.32,323,425.32,2,1,2,212,Lost Customers,Medium Value
15640,4,15,12416.11,6572,827.7406666666667,5,5,5,555,Champions,Very High Value
15641,105,4,1887.2,1562,471.8,2,4,4,244,At Risk,High Value
15643,192,3,664.0,246,221.33333333333334,1,3,3,133,At Risk,Medium Value
15644,166,4,803.54,550,200.885,2,4,3,243,At Risk,Medium Value
15645,19,1,612.01,256,612.01,4,1,3,413,New Customers,Medium Value
15646,158,3,447.64000000000004,394,149.21333333333334,2,3,2,232,At Risk,Medium Value
15648,204,2,639.5,218,319.75,1,3,3,133,At Risk,Medium Value
15649,336,2,816.0,192,408.0,1,3,3,133,At Risk,Medium Value
15651,37,3,646.3,479,215.4333333333333,3,3,3,333,Regular Customers,Medium Value
15652,91,1,337.74,208,337.74,2,1,2,212,Lost Customers,Medium Value
15653,93,2,877.44,1200,438.72,2,3,3,233,At Risk,Medium Value
15654,9,2,922.53,475,461.265,5,3,3,533,Potential Loyalists,Medium Value
15655,243,1,560.6700000000001,324,560.6700000000001,1,1,3,113,Lost Customers,Medium Value
15656,45,4,748.5,343,187.125,3,4,3,343,Loyal Customers,Medium Value
15657,23,1,30.0,24,30.0,4,1,1,411,New Customers,Low Value
15658,190,5,1024.1000000000001,242,204.82000000000002,1,4,4,144,At Risk,High Value
15659,44,1,306.45,111,306.45,3,1,2,312,Regular Customers,Medium Value
15660,25,9,1600.86,1050,177.87333333333333,4,5,4,454,Champions,High Value
15661,317,2,309.8,236,154.9,1,3,2,132,At Risk,Medium Value
15663,106,1,138.14,106,138.14,2,1,1,211,Lost Customers,Low Value
15664,51,1,386.43,157,386.43,3,1,2,312,Regular Customers,Medium Value
15665,168,2,2222.21,1654,1111.105,2,3,5,235,Big Spenders,High Value
15667,40,1,301.32,240,301.32,3,1,2,312,Regular Customers,Medium Value
15668,218,1,76.32000000000001,72,76.32000000000001,1,1,1,111,Lost Customers,Low Value
15669,40,4,684.34,342,171.085,3,4,3,343,Loyal Customers,Medium Value
15670,297,1,173.05,91,173.05,1,1,1,111,Lost Customers,Low Value
15671,19,7,2657.13,1699,379.59000000000003,4,5,5,455,Champions,High Value
15673,88,4,2726.23,1451,681.5575,2,4,5,245,At Risk,High Value
15674,73,5,2446.6,1275,489.32,2,4,5,245,At Risk,High Value
15675,81,3,323.69,527,107.89666666666666,2,3,2,232,At Risk,Medium Value
15676,19,3,3435.76,2252,1145.2533333333333,4,3,5,435,Potential Loyalists,High Value
15677,49,1,657.23,319,657.23,3,1,3,313,Regular Customers,Medium Value
15678,53,1,352.7,184,352.7,3,1,2,312,Regular Customers,Medium Value
15679,24,4,781.28,1170,195.32,4,4,3,443,Loyal Customers,Medium Value
15680,9,3,1333.68,952,444.56,5,3,4,534,Potential Loyalists,High Value
15681,25,5,1426.16,816,285.232,4,4,4,444,Champions,High Value
15683,117,1,193.75,131,193.75,2,1,1,211,Lost Customers,Low Value
15687,9,9,2993.1,1310,332.56666666666666,5,5,5,555,Champions,High Value
15689,120,2,254.1,84,127.05,2,3,2,232,At Risk,Medium Value
15690,4,2,239.76,408,119.88,5,3,1,531,Regular Customers,Low Value
15691,252,1,136.8,72,136.8,1,1,1,111,Lost Customers,Low Value
15692,28,1,191.04,138,191.04,4,1,1,411,New Customers,Low Value
15694,1,14,6479.4,1677,462.8142857142857,5,5,5,555,Champions,Very High Value
15695,267,2,409.98,212,204.99,1,3,2,132,At Risk,Medium Value
15696,33,8,2711.11,1015,338.88875,3,5,5,355,Loyal Customers,High Value
15699,18,1,309.65,113,309.65,4,1,2,412,New Customers,Medium Value
15700,172,2,696.68,357,348.34,2,3,3,233,At Risk,Medium Value
15701,2,4,1529.0,912,382.25,5,4,4,544,Champions,High Value
15703,265,1,211.5,66,211.5,1,1,1,111,Lost Customers,Low Value
15704,140,4,2293.62,1028,573.405,2,4,5,245,At Risk,High Value
15705,201,1,143.1,62,143.1,1,1,1,111,Lost Customers,Low Value
15706,64,4,1060.56,321,265.14,3,4,4,344,Loyal Customers,High Value
15707,35,4,916.98,594,229.245,3,4,3,343,Loyal Customers,Medium Value
15708,41,7,3235.25,1217,462.17857142857144,3,5,5,355,Loyal Customers,High Value
15709,284,1,133.25,121,133.25,1,1,1,111,Lost Customers,Low Value
15712,9,5,1072.3600000000001,486,214.47200000000004,5,4,4,544,Champions,High Value
15713,143,2,356.7,150,178.35,2,3,2,232,At Risk,Medium Value
15714,12,2,330.03000000000003,186,165.01500000000001,5,3,2,532,Potential Loyalists,Medium Value
15716,146,4,1101.11,738,275.2775,2,4,4,244,At Risk,High Value
15717,234,1,150.3,70,150.3,1,1,1,111,Lost Customers,Low Value
15719,33,13,5030.07,2718,386.92846153846153,3,5,5,355,Loyal Customers,Very High Value
15720,24,1,598.73,281,598.73,4,1,3,413,New Customers,Medium Value
15721,12,1,471.40000000000003,388,471.40000000000003,5,1,2,512,New Customers,Medium Value
15722,36,5,2211.21,1023,442.242,3,4,5,345,Loyal Customers,High Value
15723,365,1,190.70000000000002,73,190.70000000000002,1,1,1,111,Lost Customers,Low Value
15724,201,2,218.25,73,109.125,1,3,1,131,At Risk,Low Value
15725,15,1,415.25,221,415.25,4,1,2,412,New Customers,Medium Value
15727,17,7,5159.06,3063,737.0085714285715,4,5,5,455,Champions,Very High Value
15729,213,1,85.0,28,85.0,1,1,1,111,Lost Customers,Low Value
15730,66,3,1120.88,689,373.6266666666667,3,3,4,334,Big Spenders,High Value
15732,212,2,294.12,215,147.06,1,3,2,132,At Risk,Medium Value
15733,283,1,162.3,62,162.3,1,1,1,111,Lost Customers,Low Value
15734,115,2,1339.45,346,669.725,2,3,4,234,Big Spenders,High Value
15737,15,8,1188.12,597,148.515,4,5,4,454,Champions,High Value
15738,19,16,4812.42,2982,300.77625,4,5,5,455,Champions,High Value
15739,66,1,449.12,472,449.12,3,1,2,312,Regular Customers,Medium Value
15740,49,1,154.88,152,154.88,3,1,1,311,Regular Customers,Low Value
15743,16,4,775.96,214,193.99,4,4,3,443,Loyal Customers,Medium Value
15744,78,1,34.8,120,34.8,2,1,1,211,Lost Customers,Low Value
15745,19,4,1094.5900000000001,421,273.64750000000004,4,4,4,444,Champions,High Value
15746,134,1,196.88,178,196.88,2,1,1,211,Lost Customers,Low Value
15747,13,3,946.64,466,315.5466666666667,5,3,4,534,Potential Loyalists,Medium Value
15748,40,1,144.36,50,144.36,3,1,1,311,Regular Customers,Low Value
15749,235,3,44534.3,18028,14844.766666666668,1,3,5,135,Big Spenders,Very High Value
15750,3,8,2463.05,1783,307.88125,5,5,5,555,Champions,High Value
15752,40,7,2626.6,1960,375.2285714285714,3,5,5,355,Loyal Customers,High Value
15753,305,1,79.2,144,79.2,1,1,1,111,Lost Customers,Low Value
15754,51,3,458.57,199,152.85666666666665,3,3,2,332,Regular Customers,Medium Value
15755,10,6,2364.25,1427,394.0416666666667,5,5,5,555,Champions,High Value
15756,61,4,528.01,241,132.0025,3,4,3,343,Loyal Customers,Medium Value
15757,66,2,714.42,491,357.21,3,3,3,333,Regular Customers,Medium Value
15758,25,1,205.25,47,205.25,4,2,1,421,New Customers,Low Value
15759,218,3,253.04000000000002,60,84.34666666666668,1,3,2,132,At Risk,Medium Value
15762,65,2,583.75,251,291.875,3,3,3,333,Regular Customers,Medium Value
15763,32,2,1086.92,271,543.46,4,3,4,434,Potential Loyalists,High Value
15764,88,6,3279.97,2050,546.6616666666666,2,5,5,255,At Risk,High Value
15766,64,1,315.06,170,315.06,3,2,2,322,Regular Customers,Medium Value
15768,116,3,621.83,244,207.27666666666667,2,4,3,243,At Risk,Medium Value
15769,7,26,56252.72,29672,2163.566153846154,5,5,5,555,Champions,Very High Value
15773,6,1,635.6800000000001,311,635.6800000000001,5,2,3,523,Potential Loyalists,Medium Value
15774,69,1,270.8,87,270.8,3,2,2,322,Regular Customers,Medium Value
15775,245,1,104.9,68,104.9,1,2,1,121,Lost Customers,Low Value
15776,133,1,241.62,138,241.62,2,2,1,221,Lost Customers,Low Value
15777,241,4,1047.1100000000001,378,261.77750000000003,1,4,4,144,At Risk,High Value
15780,184,3,475.28000000000003,220,158.42666666666668,1,4,2,142,At Risk,Medium Value
15781,25,3,345.46000000000004,180,115.15333333333335,4,4,2,442,Potential Loyalists,Medium Value
15782,10,3,2614.74,864,871.5799999999999,5,4,5,545,Champions,High Value
15783,11,1,246.3,212,246.3,5,2,1,521,New Customers,Low Value
15785,33,5,2328.97,1612,465.794,3,4,5,345,Loyal Customers,High Value
15786,46,3,4919.0,3340,1639.6666666666667,3,4,5,345,Loyal Customers,High Value
15787,26,3,933.26,534,311.08666666666664,4,4,3,443,Loyal Customers,Medium Value
15789,358,1,351.3,438,351.3,1,2,2,122,Lost Customers,Medium Value
15790,10,1,218.75,113,218.75,5,2,1,521,New Customers,Low Value
15791,44,2,1612.69,731,806.345,3,3,4,334,Big Spenders,High Value
15793,15,3,965.61,553,321.87,4,4,4,444,Champions,Medium Value
15795,150,1,610.01,581,610.01,2,2,3,223,Lost Customers,Medium Value
15796,1,8,2708.61,860,338.57625,5,5,5,555,Champions,High Value
15797,113,4,2207.4,873,551.85,2,4,5,245,At Risk,High Value
15799,76,3,884.14,955,294.7133333333333,2,4,3,243,At Risk,Medium Value
15800,107,2,696.89,332,348.445,2,3,3,233,At Risk,Medium Value
15801,46,3,1063.95,570,354.65000000000003,3,4,4,344,Loyal Customers,High Value
15802,143,1,451.42,1,451.42,2,2,2,222,Lost Customers,Medium Value
15803,51,1,415.82000000000005,290,415.82000000000005,3,2,2,322,Regular Customers,Medium Value
15804,1,13,4206.39,2565,323.5684615384616,5,5,5,555,Champions,High Value
15805,23,17,5488.18,3367,322.83411764705886,4,5,5,455,Champions,Very High Value
15806,46,3,784.58,602,261.5266666666667,3,4,3,343,Loyal Customers,Medium Value
15807,50,3,903.9,430,301.3,3,4,3,343,Loyal Customers,Medium Value
15808,306,4,3651.27,1305,912.8175,1,4,5,145,At Risk,High Value
15809,36,5,515.77,301,103.154,3,4,3,343,Loyal Customers,Medium Value
15810,79,4,1391.98,861,347.995,2,4,4,244,At Risk,High Value
15811,22,6,2218.62,1071,369.77,4,5,5,455,Champions,High Value
15812,107,5,1801.14,922,360.228,2,4,4,244,At Risk,High Value
15813,208,2,1303.91,603,651.955,1,3,4,134,Big Spenders,High Value
15814,17,4,1945.3300000000002,1271,486.33250000000004,4,4,4,444,Champions,High Value
15815,64,5,2100.6,1856,420.12,3,4,5,345,Loyal Customers,High Value
15819,49,4,1905.45,1357,476.3625,3,4,4,344,Loyal Customers,High Value
15820,320,1,206.98,128,206.98,1,2,1,121,Lost Customers,Low Value
15821,44,2,570.96,202,285.48,3,3,3,333,Regular Customers,Medium Value
15822,3,2,885.47,375,442.735,5,3,3,533,Potential Loyalists,Medium Value
15823,372,1,15.0,1,15.0,1,2,1,121,Lost Customers,Low Value
15825,172,1,532.94,220,532.94,2,2,3,223,Lost Customers,Medium Value
15826,56,3,1654.31,963,551.4366666666666,3,4,4,344,Loyal Customers,High Value
15827,73,14,1836.09,882,131.1492857142857,2,5,4,254,At Risk,High Value
15829,99,2,636.14,996,318.07,2,3,3,233,At Risk,Medium Value
15830,38,1,576.0,415,576.0,3,2,3,323,Regular Customers,Medium Value
15831,58,3,794.64,1092,264.88,3,4,3,343,Loyal Customers,Medium Value
15832,254,1,836.79,465,836.79,1,2,3,123,Lost Customers,Medium Value
15834,70,4,2225.15,961,556.2875,3,4,5,345,Loyal Customers,High Value
15835,44,4,954.09,439,238.5225,3,4,4,344,Loyal Customers,Medium Value
15836,50,1,137.37,26,137.37,3,2,1,321,Regular Customers,Low Value
15837,65,1,391.98,189,391.98,3,2,2,322,Regular Customers,Medium Value
15838,11,19,33643.08,18368,1770.6884210526316,5,5,5,555,Champions,Very High Value
15839,33,3,1048.49,675,349.49666666666667,3,4,4,344,Loyal Customers,High Value
15840,59,2,355.56,396,177.78,3,3,2,332,Regular Customers,Medium Value
15841,73,4,1224.06,942,306.015,2,4,4,244,At Risk,High Value
15843,304,1,118.95,27,118.95,1,2,1,121,Lost Customers,Low Value
15844,46,1,130.74,134,130.74,3,2,1,321,Regular Customers,Low Value
15845,18,8,3711.77,1926,463.97125,4,5,5,455,Champions,High Value
15847,38,2,389.27,449,194.635,3,3,2,332,Regular Customers,Medium Value
15850,19,2,234.88,298,117.44,4,3,1,431,Regular Customers,Low Value
15852,187,2,160.71,48,80.355,1,3,1,131,At Risk,Low Value
15853,52,1,110.8,135,110.8,3,2,1,321,Regular Customers,Low Value
15854,4,12,2969.12,926,247.42666666666665,5,5,5,555,Champions,High Value
15855,137,5,712.24,470,142.448,2,4,3,243,At Risk,Medium Value
15856,4,27,16143.64,10866,597.9125925925925,5,5,5,555,Champions,Very High Value
15857,19,1,297.0,308,297.0,4,2,2,422,Potential Loyalists,Medium Value
15858,16,5,1427.57,1163,285.514,4,4,4,444,Champions,High Value
15860,41,8,965.16,437,120.645,3,5,4,354,Loyal Customers,Medium Value
15861,12,8,3146.92,2528,393.365,5,5,5,555,Champions,High Value
